,group_id,group_name,member_id
5755,1349592.0,Board Game Lovers Meetup,182167672.0
5756,1360698.0,Nashville PHP User Group,182167672.0
5757,1371991.0,The Joy of Dining Out with Friends Meetup,182167672.0
5758,1505523.0,Strictly Belcourt,182167672.0
5759,1526075.0,Nashville Area Gamer Association - NAGA,182167672.0
5760,1583865.0,Active Outdoors Nashville,182167672.0
5761,1780720.0,The Inter-Religious Conversation,182167672.0
5762,1808866.0,"Art, Culture, Film and Literature Friends",182167672.0
5763,1877261.0,Young Nashville Ice Breakers,182167672.0
5764,6335372.0,Nashville soccer,182167672.0
5765,7130232.0,Nashville Software Beginners,182167672.0
5766,9452822.0,615 LOL (Live Out Loud),182167672.0
5767,10016242.0,NashJS,182167672.0
5768,10178242.0,Nashville Mobile Developers,182167672.0
5769,11625832.0,PyNash,182167672.0
5770,16487812.0,Code for Nashville,182167672.0
5771,968626.0,The Nashville New & Not-So-New In Town  Meetup,219952884.0
5772,1505523.0,Strictly Belcourt,219952884.0
5773,1526075.0,Nashville Area Gamer Association - NAGA,219952884.0
5774,2150491.0,Music City Singles,219952884.0
5775,5618532.0,Nashville Salesforce Admins & Developers Group,219952884.0
5776,10016242.0,NashJS,219952884.0
5777,11625832.0,PyNash,219952884.0
5778,13532852.0,Nashville Children in Nature,219952884.0
5779,14649032.0,Nashville Game Developers,219952884.0
5780,16477792.0,Nashville .NET User Group,219952884.0
5781,16487812.0,Code for Nashville,219952884.0
5782,16607822.0,Nashville Virtual Reality Meetup,219952884.0
5783,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,219952884.0
5784,17894222.0,Nashville Hadoop Users Group,219952884.0
5785,18314164.0,NashBI,219952884.0
5786,18494105.0,The Iron Yard - Nashville,219952884.0
5787,18549379.0,Craft Beer Lovers of Nashville Meetup,219952884.0
5788,18616278.0,Franklin Developer Lunch & Learn,219952884.0
5789,18714758.0,Nashville Socials and Events!,219952884.0
5790,18955830.0,Eat Love Nash,219952884.0
5791,19194894.0,Nashville Christian Technologists and Entrepreneurs,219952884.0
5792,19218850.0,Greater Nashville Healthcare Analytics,219952884.0
5793,19828207.0,Nashville Purely Social and Super-Awesome Social Group,219952884.0
5794,19997487.0,Developer Launchpad Nashville,219952884.0
5795,20065975.0,TwitchNashville,219952884.0
5796,20135762.0,Nashville Kubernetes Meetup,219952884.0
5797,20186791.0,Free & Cheap Events,219952884.0
5798,20327673.0,Nashville Software Defined Networking (SD-WAN),219952884.0
5799,20488570.0,Splunk> Nashville,219952884.0
5800,21134448.0,Nashville Gophers,219952884.0
5801,1606258.0,Memphis Technology User Groups,182525541.0
5802,11625832.0,PyNash,182525541.0
5803,18850080.0,NashReact,182525541.0
5804,23353167.0,Nashville Docker Meetup,182525541.0
5805,11625832.0,PyNash,198583563.0
5806,18996036.0,Full-Stack Marketing Mastermind,198583563.0
5807,1049061.0,Couples with Dual Income & No Kids (DINKs),2210218.0
5808,1433893.0,NashvilleTech,2210218.0
5809,6707902.0,Data Science Nashville,2210218.0
5810,7138452.0,"Nashville Conda, R, Julia Users Group",2210218.0
5811,11625832.0,PyNash,2210218.0
5812,13560402.0,Nashville Modern Excel & Power BI User Group,2210218.0
5813,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,2210218.0
5814,19218850.0,Greater Nashville Healthcare Analytics,2210218.0
5815,3051932.0,NY Consumer Health Tech Meetup,10085652.0
5816,6707902.0,Data Science Nashville,10085652.0
5817,11625832.0,PyNash,10085652.0
5818,14546632.0,Nashville Machine Learning Meetup,10085652.0
5819,15297782.0,Nashville Product Meetup,10085652.0
5820,23112117.0,"Philosophy, Science, Religion and Ethics.",10085652.0
5821,405938.0,MTRAS ~ MidTn Robotic Arts Society,11804293.0
5822,7151442.0,Nashville Mobile .NET Developers,11804293.0
5823,8771812.0,The Nashville Microsoft Azure Users Group,11804293.0
5824,10016242.0,NashJS,11804293.0
5825,11625832.0,PyNash,11804293.0
5826,13560402.0,Nashville Modern Excel & Power BI User Group,11804293.0
5827,14545942.0,Nashville Computer Science Meetup,11804293.0
5828,14546632.0,Nashville Machine Learning Meetup,11804293.0
5829,15009712.0,NashFSharp,11804293.0
5830,16447162.0,Nash |> Elixir,11804293.0
5831,16477792.0,Nashville .NET User Group,11804293.0
5832,17467312.0,NashMicro - The Nashville Microcontroller Makers Group,11804293.0
5833,18779992.0,Nashville API Developers,11804293.0
5834,11625832.0,PyNash,216782046.0
5835,16477792.0,Nashville .NET User Group,216782046.0
5836,18494105.0,The Iron Yard - Nashville,216782046.0
5837,18589616.0,Agile Nashville User Group,216782046.0
5838,2215331.0,Data Science DC,155570172.0
5839,2292131.0,DC PyLadies,155570172.0
5840,11625832.0,PyNash,155570172.0
5841,16487812.0,Code for Nashville,155570172.0
5842,18727418.0,Women Data Scientists DC,155570172.0
5843,19218850.0,Greater Nashville Healthcare Analytics,155570172.0
5844,20493986.0,R-Ladies Nashville,155570172.0
5845,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",210098836.0
5846,1360698.0,Nashville PHP User Group,210098836.0
5847,1451826.0,Nashville Science Fiction Book Club,210098836.0
5848,3173762.0,Nashville Java Users' Group,210098836.0
5849,3958722.0,Music City Whiskey Society,210098836.0
5850,6928642.0,Middle Tennessee Sierra Club Outings and Adventures,210098836.0
5851,7151442.0,Nashville Mobile .NET Developers,210098836.0
5852,11625832.0,PyNash,210098836.0
5853,11862932.0,Nashville Linux Users Group,210098836.0
5854,16477792.0,Nashville .NET User Group,210098836.0
5855,16487812.0,Code for Nashville,210098836.0
5856,18266348.0,Nashville World Travelers,210098836.0
5857,18361585.0,Make Nashville Meetup,210098836.0
5858,18616278.0,Franklin Developer Lunch & Learn,210098836.0
5859,18779992.0,Nashville API Developers,210098836.0
5860,19333013.0,Tennessee Red Rock Adventurers,210098836.0
5861,9376702.0,Nashville Women Programmers,237400397.0
5862,11625832.0,PyNash,237400397.0
5863,16487812.0,Code for Nashville,237400397.0
5864,20493986.0,R-Ladies Nashville,237400397.0
5865,535553.0,Nash.rb,77148762.0
5866,1049061.0,Couples with Dual Income & No Kids (DINKs),77148762.0
5867,1102353.0,Nashville Backpacker Meetup,77148762.0
5868,1360698.0,Nashville PHP User Group,77148762.0
5869,3173762.0,Nashville Java Users' Group,77148762.0
5870,7836842.0,Nashville UX,77148762.0
5871,9376702.0,Nashville Women Programmers,77148762.0
5872,10016242.0,NashJS,77148762.0
5873,10178242.0,Nashville Mobile Developers,77148762.0
5874,11131552.0,Hiking Club of Nashville and Suburbs,77148762.0
5875,11625832.0,PyNash,77148762.0
5876,15297782.0,Nashville Product Meetup,77148762.0
5877,16062152.0,Design Thinking Nashville,77148762.0
5878,16447162.0,Nash |> Elixir,77148762.0
5879,16477792.0,Nashville .NET User Group,77148762.0
5880,16487812.0,Code for Nashville,77148762.0
5881,18361585.0,Make Nashville Meetup,77148762.0
5882,18579141.0,Dog Friendly Things to Do Nashville and Beyond,77148762.0
5883,18779992.0,Nashville API Developers,77148762.0
5884,18855476.0,Savvy Coders - Nashville,77148762.0
5885,19277993.0,Nashville DevOps Meetup,77148762.0
5886,20181560.0,Tails of the Trail,77148762.0
5887,22222974.0,#Resist: Nashville,77148762.0
5888,405938.0,MTRAS ~ MidTn Robotic Arts Society,185810527.0
5889,579832.0,Mid-Atlantic Hiking Group (501c3 Nonprofit Charitable Org),185810527.0
5890,2105481.0,DC2 Nightowls,185810527.0
5891,2215331.0,Data Science DC,185810527.0
5892,4028832.0,Data Innovation DC,185810527.0
5893,6957082.0,Data Visualization DC,185810527.0
5894,7130232.0,Nashville Software Beginners,185810527.0
5895,10016242.0,NashJS,185810527.0
5896,11625832.0,PyNash,185810527.0
5897,11862932.0,Nashville Linux Users Group,185810527.0
5898,168014.0,The Nashville Writers Meetup,209624517.0
5899,339011.0,Nashville Hiking Meetup,209624517.0
5900,1349592.0,Board Game Lovers Meetup,209624517.0
5901,1457232.0,Volunteer Nashville,209624517.0
5902,1473660.0,Nashville Kayak Lessons,209624517.0
5903,1498076.0,Christian Business Leaders Roundtable | CEO Fellowship,209624517.0
5904,1728035.0,WordPress Nashville,209624517.0
5905,6335372.0,Nashville soccer,209624517.0
5906,7700282.0,Tennessee Real Estate Investors Meetup,209624517.0
5907,8908602.0,Nashville Network After Work - Business Networking Events,209624517.0
5908,11131552.0,Hiking Club of Nashville and Suburbs,209624517.0
5909,11625832.0,PyNash,209624517.0
5910,16487812.0,Code for Nashville,209624517.0
5911,16607822.0,Nashville Virtual Reality Meetup,209624517.0
5912,18517376.0,Nashville Pilgrimage Hiking & Walking Meetup Group,209624517.0
5913,18562307.0,Nashville Young Professionals Meetup,209624517.0
5914,18602480.0,Nashville Skiing Meetup,209624517.0
5915,18604107.0,Middle Tennessee Kayak Lessons Meetup,209624517.0
5916,18801828.0,"SCORE Nashville Events, Networking and Workshops",209624517.0
5917,18855490.0,Murfreesboro Eat Right and Exercise Right Meetup,209624517.0
5918,18882523.0,Nashville Electronic Music & Synthesizer Meetup,209624517.0
5919,18955830.0,Eat Love Nash,209624517.0
5920,19035334.0,"Find It, Fund It, Fix It, Flip It NASHVILLE!!",209624517.0
5921,19108156.0,Nashville Startup Founder 101,209624517.0
5922,19194894.0,Nashville Christian Technologists and Entrepreneurs,209624517.0
5923,19266390.0,Nashville Networking Business Luncheon,209624517.0
5924,19333013.0,Tennessee Red Rock Adventurers,209624517.0
5925,19654655.0,Nashville Music Programmers,209624517.0
5926,19687074.0,Nashville Spirituality Meetup,209624517.0
5927,19827046.0,Nashville Hydroponics / Aquaponics Meetup,209624517.0
5928,19847832.0,"Chicago Cubs, Blackhawks and Bears Fans near Nashville",209624517.0
5929,19852452.0,Nashville Cardinals Club,209624517.0
5930,19992350.0,Self Driving Car Tech - Nashville,209624517.0
5931,7130232.0,Nashville Software Beginners,189516124.0
5932,10178242.0,Nashville Mobile Developers,189516124.0
5933,11625832.0,PyNash,189516124.0
5934,16513872.0,Carbon Five Chattanooga Hack Nights,189516124.0
5935,18369182.0,Nooga Networking,189516124.0
5936,18397691.0,ChaDevOps,189516124.0
5937,11625832.0,PyNash,238135613.0
5938,16477792.0,Nashville .NET User Group,238135613.0
5939,16487812.0,Code for Nashville,238135613.0
5940,18494105.0,The Iron Yard - Nashville,238135613.0
5941,18616278.0,Franklin Developer Lunch & Learn,238135613.0
5942,18837102.0,Nashville Software Automation Professionals,238135613.0
5943,19194894.0,Nashville Christian Technologists and Entrepreneurs,238135613.0
5944,47094.0,The Greater Nashville RPG and Board Gamers Group,232311841.0
5945,1526075.0,Nashville Area Gamer Association - NAGA,232311841.0
5946,10016242.0,NashJS,232311841.0
5947,11625832.0,PyNash,232311841.0
5948,14649032.0,Nashville Game Developers,232311841.0
5949,16477792.0,Nashville .NET User Group,232311841.0
5950,339011.0,Nashville Hiking Meetup,185606726.0
5951,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",185606726.0
5952,510297.0,The Nashville Sushi Meetup Group,185606726.0
5953,929402.0,Paddle Adventures Unlimited,185606726.0
5954,968626.0,The Nashville New & Not-So-New In Town  Meetup,185606726.0
5955,1102353.0,Nashville Backpacker Meetup,185606726.0
5956,1431882.0,Nashville Outdoor Adventures Club,185606726.0
5957,1456007.0,EDIBLE WEED WALKS and PLANT CLASSES,185606726.0
5958,1583865.0,Active Outdoors Nashville,185606726.0
5959,1786237.0,Nashville Pick-a-Flick,185606726.0
5960,1877261.0,Young Nashville Ice Breakers,185606726.0
5961,2150491.0,Music City Singles,185606726.0
5962,3173762.0,Nashville Java Users' Group,185606726.0
5963,3870752.0,Nashville Foam Fighting - Dur Demarion - Belegarth,185606726.0
5964,9540322.0,Young Urban Professionals of Nashville,185606726.0
5965,10178242.0,Nashville Mobile Developers,185606726.0
5966,11625832.0,PyNash,185606726.0
5967,12847372.0,Mount Juliet/Wilson County Hiking & Outdoors,185606726.0
5968,18505473.0,Nashville Investors & Traders — StockTwits Meetups,185606726.0
5969,18506072.0,20s in Nashville,185606726.0
5970,10016242.0,NashJS,183285226.0
5971,10178242.0,Nashville Mobile Developers,183285226.0
5972,11625832.0,PyNash,183285226.0
5973,16487812.0,Code for Nashville,183285226.0
5974,17872862.0,Nashville Amazon Web Services User Group,183285226.0
5975,18850080.0,NashReact,183285226.0
5976,11625832.0,PyNash,140124622.0
5977,204767.0,Nashville Podcasters,190750035.0
5978,211512.0,Nashville Atheists,190750035.0
5979,339011.0,Nashville Hiking Meetup,190750035.0
5980,405938.0,MTRAS ~ MidTn Robotic Arts Society,190750035.0
5981,541319.0,The Nashville Songwriters Meetup Group,190750035.0
5982,711599.0,The Nashville Web Design Meetup Group,190750035.0
5983,1150309.0,Secular Life,190750035.0
5984,1358081.0,Nashville Online Business Strategy Meetup,190750035.0
5985,1405630.0,Nashville Sustainability Events Group,190750035.0
5986,1417288.0,"The Nashville Singer, Musician and Songwriter Meetup Group",190750035.0
5987,1473660.0,Nashville Kayak Lessons,190750035.0
5988,1526075.0,Nashville Area Gamer Association - NAGA,190750035.0
5989,1728035.0,WordPress Nashville,190750035.0
5990,1805550.0,"A Course in Miracles Study Group, Nashville",190750035.0
5991,4063542.0,Networking for Charity,190750035.0
5992,6335372.0,Nashville soccer,190750035.0
5993,7724012.0,Nashville's Home Page!,190750035.0
5994,7836842.0,Nashville UX,190750035.0
5995,10016242.0,NashJS,190750035.0
5996,10663722.0,Elastic Nashville User Group,190750035.0
5997,11625832.0,PyNash,190750035.0
5998,11862932.0,Nashville Linux Users Group,190750035.0
5999,15770262.0,"Ambrosia - Friends, Food and Fun",190750035.0
6000,16062152.0,Design Thinking Nashville,190750035.0
6001,16354782.0,Meteor Nashville,190750035.0
6002,16447162.0,Nash |> Elixir,190750035.0
6003,16487812.0,Code for Nashville,190750035.0
6004,16607822.0,Nashville Virtual Reality Meetup,190750035.0
6005,18286946.0,Dine and Unwind in East Nashville,190750035.0
6006,18314164.0,NashBI,190750035.0
6007,18361585.0,Make Nashville Meetup,190750035.0
6008,18364922.0,Inkwell Basics,190750035.0
6009,18573279.0,Advanced Audio + Applications Exchange (A3E) - Nashville,190750035.0
6010,18602480.0,Nashville Skiing Meetup,190750035.0
6011,18616278.0,Franklin Developer Lunch & Learn,190750035.0
6012,18626981.0,Nashville Meditation and Hypnosis,190750035.0
6013,18660552.0,The Nashville TENNISseans,190750035.0
6014,711599.0,The Nashville Web Design Meetup Group,46679722.0
6015,1360698.0,Nashville PHP User Group,46679722.0
6016,1433893.0,NashvilleTech,46679722.0
6017,1671273.0,Skeleton Cru,46679722.0
6018,1787157.0,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",46679722.0
6019,10016242.0,NashJS,46679722.0
6020,11625832.0,PyNash,46679722.0
6021,19194894.0,Nashville Christian Technologists and Entrepreneurs,46679722.0
6022,19822479.0,Nashville Entrepreneurs Network,46679722.0
6023,21134448.0,Nashville Gophers,46679722.0
6024,1360698.0,Nashville PHP User Group,1202956.0
6025,3173762.0,Nashville Java Users' Group,1202956.0
6026,4628482.0,NERP - Not Exclusively Raspberry Pi,1202956.0
6027,6707902.0,Data Science Nashville,1202956.0
6028,7138452.0,"Nashville Conda, R, Julia Users Group",1202956.0
6029,11625832.0,PyNash,1202956.0
6030,14546632.0,Nashville Machine Learning Meetup,1202956.0
6031,16487812.0,Code for Nashville,1202956.0
6032,17467312.0,NashMicro - The Nashville Microcontroller Makers Group,1202956.0
6033,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,1202956.0
6034,17872862.0,Nashville Amazon Web Services User Group,1202956.0
6035,18284921.0,ChiPy: Chicago's Official Python User Group,1202956.0
6036,19230475.0,Computational Science and Molecular Systems Chicago (COSMOS),1202956.0
6037,358337.0,"Nashville Social Crew! Dine, Hike, Photography, & More!",208426796.0
6038,1150309.0,Secular Life,208426796.0
6039,1583865.0,Active Outdoors Nashville,208426796.0
6040,1660079.0,Music City Geeks,208426796.0
6041,1728035.0,WordPress Nashville,208426796.0
6042,2486942.0,Nashville Singularity Meetup,208426796.0
6043,4268372.0,Nashville Search Engine Marketing Meetup,208426796.0
6044,6335372.0,Nashville soccer,208426796.0
6045,7130232.0,Nashville Software Beginners,208426796.0
6046,7151442.0,Nashville Mobile .NET Developers,208426796.0
6047,7836842.0,Nashville UX,208426796.0
6048,9376702.0,Nashville Women Programmers,208426796.0
6049,10016242.0,NashJS,208426796.0
6050,10178242.0,Nashville Mobile Developers,208426796.0
6051,11625832.0,PyNash,208426796.0
6052,15552112.0,Intellectual Society of Greater Nashville,208426796.0
6053,16477792.0,Nashville .NET User Group,208426796.0
6054,16487812.0,Code for Nashville,208426796.0
6055,17467312.0,NashMicro - The Nashville Microcontroller Makers Group,208426796.0
6056,18361585.0,Make Nashville Meetup,208426796.0
6057,18476981.0,Drink-n-Draw,208426796.0
6058,18483128.0,Young African Professionals of Nashville,208426796.0
6059,18589616.0,Agile Nashville User Group,208426796.0
6060,18629154.0,Dynatrace Nashville User Group,208426796.0
6061,18660552.0,The Nashville TENNISseans,208426796.0
6062,18714758.0,Nashville Socials and Events!,208426796.0
6063,18779992.0,Nashville API Developers,208426796.0
6064,18850080.0,NashReact,208426796.0
6065,18882523.0,Nashville Electronic Music & Synthesizer Meetup,208426796.0
6066,18955830.0,Eat Love Nash,208426796.0
6067,19822479.0,Nashville Entrepreneurs Network,208426796.0
6068,19828207.0,Nashville Purely Social and Super-Awesome Social Group,208426796.0
6069,19992350.0,Self Driving Car Tech - Nashville,208426796.0
6070,19997487.0,Developer Launchpad Nashville,208426796.0
6071,20065975.0,TwitchNashville,208426796.0
6072,21148651.0,Nash SQL,208426796.0
6073,24316830.0,Opening,208426796.0
6074,11625832.0,PyNash,192808490.0
6075,16487812.0,Code for Nashville,192808490.0
6076,18562307.0,Nashville Young Professionals Meetup,192808490.0
6077,18712878.0,Startup Grind Nashville,192808490.0
6078,530494.0,French Language & Social Club,200927751.0
6079,929402.0,Paddle Adventures Unlimited,200927751.0
6080,1583865.0,Active Outdoors Nashville,200927751.0
6081,11625832.0,PyNash,200927751.0
6082,16607822.0,Nashville Virtual Reality Meetup,200927751.0
6083,18514515.0,Middle Tennesee Japanese Study group,200927751.0
6084,19370256.0,Keto State of Mind & Body Brentwood/Franklin,200927751.0
6085,19997487.0,Developer Launchpad Nashville,200927751.0
6086,20410366.0,Make It Real Nashville!,200927751.0
6087,22197221.0,Team Green Adventures,200927751.0
6088,1360698.0,Nashville PHP User Group,204671827.0
6089,3173762.0,Nashville Java Users' Group,204671827.0
6090,7836842.0,Nashville UX,204671827.0
6091,10016242.0,NashJS,204671827.0
6092,11625832.0,PyNash,204671827.0
6093,13450622.0,Treehouse Portland,204671827.0
6094,16477792.0,Nashville .NET User Group,204671827.0
6095,18589616.0,Agile Nashville User Group,204671827.0
6096,18850080.0,NashReact,204671827.0
6097,19249559.0,Climb Nashville Meetup,204671827.0
6098,19997487.0,Developer Launchpad Nashville,204671827.0
6099,22817838.0,freeCodeCamp Nashville,204671827.0
6100,339011.0,Nashville Hiking Meetup,208429247.0
6101,535553.0,Nash.rb,208429247.0
6102,1324189.0,Young Adults Charleston,208429247.0
6103,1349592.0,Board Game Lovers Meetup,208429247.0
6104,1360698.0,Nashville PHP User Group,208429247.0
6105,1753417.0,Charleston Technology Group,208429247.0
6106,1776410.0,Nashville Lefties,208429247.0
6107,6335372.0,Nashville soccer,208429247.0
6108,7130232.0,Nashville Software Beginners,208429247.0
6109,7151442.0,Nashville Mobile .NET Developers,208429247.0
6110,7836842.0,Nashville UX,208429247.0
6111,9168962.0,Charleston User Experience (UX),208429247.0
6112,9723472.0,Charleston Paddle Club,208429247.0
6113,9733312.0,Running for Brews Charleston - 5k Beer Running Club,208429247.0
6114,10016242.0,NashJS,208429247.0
6115,10178242.0,Nashville Mobile Developers,208429247.0
6116,11625832.0,PyNash,208429247.0
6117,12870332.0,Startup Grind Charleston,208429247.0
6118,14360322.0,The Iron Yard - Charleston,208429247.0
6119,15000972.0,Charleston Indie Game Developers Meetup,208429247.0
6120,16354782.0,Meteor Nashville,208429247.0
6121,16447162.0,Nash |> Elixir,208429247.0
6122,16477792.0,Nashville .NET User Group,208429247.0
6123,16487812.0,Code for Nashville,208429247.0
6124,16895712.0,CharlestonJS,208429247.0
6125,18141472.0,Charleston .NET User Group,208429247.0
6126,18314164.0,NashBI,208429247.0
6127,18414240.0,Charleston Comedy Fans,208429247.0
6128,18494105.0,The Iron Yard - Nashville,208429247.0
6129,18506072.0,20s in Nashville,208429247.0
6130,18557481.0,Charleston Amazon Web Services (AWS),208429247.0
6131,18779992.0,Nashville API Developers,208429247.0
6132,18792725.0,Tabletop Charleston: A Downtown Games Meetup,208429247.0
6133,18850080.0,NashReact,208429247.0
6134,18890115.0,Charleston Cybersecurity Meetup,208429247.0
6135,18963425.0,AITP-Charleston-Association of Information Technology Profs,208429247.0
6136,18998625.0,Charleston InfoSec Group,208429247.0
6137,19249559.0,Climb Nashville Meetup,208429247.0
6138,19672433.0,Functional SC: Programming in the Silicon Harbor,208429247.0
6139,19687986.0,Charleston Python Meetup,208429247.0
6140,19997487.0,Developer Launchpad Nashville,208429247.0
6141,20025845.0,Charleston Build Guild,208429247.0
6142,20991987.0,Charleston Containers,208429247.0
6143,21837219.0,All Things Angular,208429247.0
6144,22222974.0,#Resist: Nashville,208429247.0
6145,24927973.0,Charleston UI/UX Meeetup,208429247.0
6146,25560356.0,James Island Board Game Group,208429247.0
6147,1776410.0,Nashville Lefties,198608782.0
6148,11625832.0,PyNash,198608782.0
6149,11862932.0,Nashville Linux Users Group,198608782.0
6150,17872862.0,Nashville Amazon Web Services User Group,198608782.0
6151,19277993.0,Nashville DevOps Meetup,198608782.0
6152,19997487.0,Developer Launchpad Nashville,198608782.0
6153,22222974.0,#Resist: Nashville,198608782.0
6154,211512.0,Nashville Atheists,185311117.0
6155,526316.0,¡Diablos Que Bailan! (Salsa Nashville),185311117.0
6156,1150309.0,Secular Life,185311117.0
6157,1326992.0,Bowling Green Hiking Meetup,185311117.0
6158,1358081.0,Nashville Online Business Strategy Meetup,185311117.0
6159,1677129.0,Bowling Green Social Circles,185311117.0
6160,3553642.0,Bowling Green League of Bicyclists,185311117.0
6161,5876102.0,Southwest KyMBA An IMBA Chapter,185311117.0
6162,9376702.0,Nashville Women Programmers,185311117.0
6163,11625832.0,PyNash,185311117.0
6164,17732042.0,Nashville Interracial and Multicultural Families,185311117.0
6165,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,185311117.0
6166,11625832.0,PyNash,204885517.0
6167,11862932.0,Nashville Linux Users Group,204885517.0
6168,255854.0,Nashville Locals,154425202.0
6169,1433893.0,NashvilleTech,154425202.0
6170,3173762.0,Nashville Java Users' Group,154425202.0
6171,7130232.0,Nashville Software Beginners,154425202.0
6172,7836842.0,Nashville UX,154425202.0
6173,10882202.0,Nashville MongoDB User Group,154425202.0
6174,11625832.0,PyNash,154425202.0
6175,14546632.0,Nashville Machine Learning Meetup,154425202.0
6176,16321082.0,Nashville Cloudera User Group,154425202.0
6177,16477792.0,Nashville .NET User Group,154425202.0
6178,16487812.0,Code for Nashville,154425202.0
6179,17894222.0,Nashville Hadoop Users Group,154425202.0
6180,18562307.0,Nashville Young Professionals Meetup,154425202.0
6181,204767.0,Nashville Podcasters,4782696.0
6182,1641687.0,Splunk User Groups,4782696.0
6183,11184352.0,Nashville Bitcoin Meetup,4782696.0
6184,11625832.0,PyNash,4782696.0
6185,17467312.0,NashMicro - The Nashville Microcontroller Makers Group,4782696.0
6186,323739.0,North Alabama Web Developers,11785419.0
6187,1727534.0,Huntsville Independent Game Developers,11785419.0
6188,1805016.0,Birmingham Hash House Harriers,11785419.0
6189,3315072.0,Huntsville Big Data and Data Science Meetup,11785419.0
6190,6707902.0,Data Science Nashville,11785419.0
6191,6810342.0,Makers Local 256 open night,11785419.0
6192,11625832.0,PyNash,11785419.0
6193,13107862.0,hsv.py - Huntsville Python Users Group,11785419.0
6194,15069832.0,"Code for Birmingham, AL",11785419.0
6195,18005132.0,Huntsville.js JavaScript Meetup,11785419.0
6196,18397034.0,BizTech,11785419.0
6197,18557541.0,Code the South,11785419.0
6198,18894500.0,CoWorking Night,11785419.0
6199,255854.0,Nashville Locals,120303082.0
6200,535553.0,Nash.rb,120303082.0
6201,1029550.0,The Nashville/Brentwood Cigar Aficionado's Meetup,120303082.0
6202,1334499.0,Nashville 20/30 ish somethings,120303082.0
6203,1505523.0,Strictly Belcourt,120303082.0
6204,1671273.0,Skeleton Cru,120303082.0
6205,1776274.0,"Nashville SEO & Internet Marketing, Over 1,600 Members!",120303082.0
6206,1787157.0,"GrowNashville: Startup Entrepreneurs, Hackers, & Web Experts",120303082.0
6207,6190702.0,Fun Happenings Social Group-Nashvilles Most Fun Social Group,120303082.0
6208,6707902.0,Data Science Nashville,120303082.0
6209,6808592.0,Williamson County IT Professionals,120303082.0
6210,7130232.0,Nashville Software Beginners,120303082.0
6211,7138452.0,"Nashville Conda, R, Julia Users Group",120303082.0
6212,7836842.0,Nashville UX,120303082.0
6213,8908602.0,Nashville Network After Work - Business Networking Events,120303082.0
6214,9376702.0,Nashville Women Programmers,120303082.0
6215,9540322.0,Young Urban Professionals of Nashville,120303082.0
6216,10016162.0,Nashville PowerShell User Group (NashPUG),120303082.0
6217,10016242.0,NashJS,120303082.0
6218,10882202.0,Nashville MongoDB User Group,120303082.0
6219,11625832.0,PyNash,120303082.0
6220,14546632.0,Nashville Machine Learning Meetup,120303082.0
6221,15552112.0,Intellectual Society of Greater Nashville,120303082.0
6222,16321082.0,Nashville Cloudera User Group,120303082.0
6223,16477792.0,Nashville .NET User Group,120303082.0
6224,16487812.0,Code for Nashville,120303082.0
6225,16607822.0,Nashville Virtual Reality Meetup,120303082.0
6226,17770582.0,The Data Warehouse Institute (TDWI) Nashville Meetup,120303082.0
6227,17872862.0,Nashville Amazon Web Services User Group,120303082.0
6228,17894222.0,Nashville Hadoop Users Group,120303082.0
6229,18314164.0,NashBI,120303082.0
6230,18502048.0,The Domestiques Cycling Club,120303082.0
6231,18549438.0,NashDash Dating!,120303082.0
6232,18562307.0,Nashville Young Professionals Meetup,120303082.0
6233,18616278.0,Franklin Developer Lunch & Learn,120303082.0
6234,19218850.0,Greater Nashville Healthcare Analytics,120303082.0
6235,19997487.0,Developer Launchpad Nashville,120303082.0
6236,20135961.0,20s/30s Nashville Online Dating Rebellion!,120303082.0
6237,23018207.0,Nashville Philosophy Meetup,120303082.0
6238,23112117.0,"Philosophy, Science, Religion and Ethics.",120303082.0
6239,255854.0,Nashville Locals,130734172.0
6240,711599.0,The Nashville Web Design Meetup Group,130734172.0
6241,1358081.0,Nashville Online Business Strategy Meetup,130734172.0
6242,1360698.0,Nashville PHP User Group,130734172.0
6243,1728035.0,WordPress Nashville,130734172.0
6244,1776274.0,"Nashville SEO & Internet Marketing, Over 1,600 Members!",130734172.0
6245,4126912.0,Nashville Online Entrepreneurs,130734172.0
6246,7138452.0,"Nashville Conda, R, Julia Users Group",130734172.0
6247,7700282.0,Tennessee Real Estate Investors Meetup,130734172.0
6248,8771812.0,The Nashville Microsoft Azure Users Group,130734172.0
6249,8908602.0,Nashville Network After Work - Business Networking Events,130734172.0
6250,10178242.0,Nashville Mobile Developers,130734172.0
6251,11625832.0,PyNash,130734172.0
6252,11626822.0,Nashville Digital Marketing Meetup,130734172.0
6253,16447162.0,Nash |> Elixir,130734172.0
6254,16477792.0,Nashville .NET User Group,130734172.0
6255,16487812.0,Code for Nashville,130734172.0
6256,18573279.0,Advanced Audio + Applications Exchange (A3E) - Nashville,130734172.0
6257,18855476.0,Savvy Coders - Nashville,130734172.0
6258,18996036.0,Full-Stack Marketing Mastermind,130734172.0
